exp,id,condition,item,question,resp,rt,resp_lower,resp_coded
indep_dabc,1612217134,Distractor,17,Does Quinn care about vanoir? ,No,7862,no,1
indep_dabc,1612217134,Distractor,19,Does Steve love pavarons? ,No,7708,no,1
indep_dabc,1612217134,Distractor,20,Is Tracy a tarbon? ,No,11971,no,1
dep_abcd,1612213183,Dependence,3,Does Cece have a dord? ,No,17827,no,0
dep_abcd,1612213183,Dependence,8,Does Helen have a lealo? ,Yes,27415,yes,1
dep_abcd,1612213183,Dependence,13,Does Marc have a lammor? ,No,12739,no,0
dep_abcd,1612213183,Dependence,18,Does Rita have a hoopler? ,No,7698,no,0
dep_abcd,1612213274,Dependence,3,Does Cece have a dord? ,Yes,27679,yes,1
dep_abcd,1612213274,Dependence,8,Does Helen have a lealo? ,Yes,6149,yes,1
dep_abcd,1612213274,Dependence,13,Does Marc have a lammor? ,Yes,5949,yes,1
dep_abcd,1612213274,Dependence,18,Does Rita have a hoopler? ,Yes,5094,yes,1
dep_abcd,1612213385,Dependence,3,Does Cece have a dord? ,No,13730,no,0
dep_abcd,1612213385,Dependence,8,Does Helen have a lealo? ,No,12977,no,0
dep_abcd,1612213385,Dependence,13,Does Marc have a lammor? ,Yes,9612,yes,1
dep_abcd,1612213385,Dependence,18,Does Rita have a hoopler? ,No,4196,no,0
dep_abcd,1612214349,Dependence,3,Does Cece have a dord? ,Yes,13995,yes,1
dep_abcd,1612214349,Dependence,8,Does Helen have a lealo? ,Yes,9552,yes,1
dep_abcd,1612214349,Dependence,13,Does Marc have a lammor? ,Yes,8709,yes,1
dep_abcd,1612214349,Dependence,18,Does Rita have a hoopler? ,Yes,10415,yes,1
dep_abcd,1612215261,Dependence,3,Does Cece have a dord? ,Yes,32361,yes,1
dep_abcd,1612215261,Dependence,8,Does Helen have a lealo? ,Yes,32092,yes,1
dep_abcd,1612215261,Dependence,13,Does Marc have a lammor? ,Yes,17203,yes,1
dep_abcd,1612215261,Dependence,18,Does Rita have a hoopler? ,Yes,5924,yes,1
dep_bcda,1612213677,Dependence,3,Does Helen have a lealo? ,No,30076,no,0
dep_bcda,1612213677,Dependence,8,Does Marc have a lammor? ,No,11643,no,0
dep_bcda,1612213677,Dependence,13,Does Rita have a hoopler? ,No,6965,no,0
dep_bcda,1612213677,Dependence,18,Does Cece have a dord? ,No,5216,no,0
dep_bcda,1612214031,Dependence,3,Does Helen have a lealo? ,Yes,40855,yes,1
dep_bcda,1612214031,Dependence,8,Does Marc have a lammor? ,Yes,19935,yes,1
dep_bcda,1612214031,Dependence,13,Does Rita have a hoopler? ,Yes,9024,yes,1
dep_bcda,1612214031,Dependence,18,Does Cece have a dord? ,Yes,10469,yes,1
dep_bcda,1612214065,Dependence,3,Does Helen have a lealo? ,No,5124,no,0
dep_bcda,1612214065,Dependence,8,Does Marc have a lammor? ,Yes,3187,yes,1
dep_bcda,1612214065,Dependence,13,Does Rita have a hoopler? ,Yes,4277,yes,1
dep_bcda,1612214065,Dependence,18,Does Cece have a dord? ,Yes,2965,yes,1
dep_bcda,1612214192,Dependence,3,Does Helen have a lealo? ,Yes,12821,yes,1
dep_bcda,1612214192,Dependence,8,Does Marc have a lammor? ,Yes,11699,yes,1
dep_bcda,1612214192,Dependence,13,Does Rita have a hoopler? ,Yes,13527,yes,1
dep_bcda,1612214192,Dependence,18,Does Cece have a dord? ,Yes,12400,yes,1
dep_bcda,1612217511,Dependence,3,Does Helen have a lealo? ,Yes,17649,yes,1
dep_bcda,1612217511,Dependence,8,Does Marc have a lammor? ,Yes,6914,yes,1
dep_bcda,1612217511,Dependence,13,Does Rita have a hoopler? ,Yes,7653,yes,1
dep_bcda,1612217511,Dependence,18,Does Cece have a dord? ,No,6608,no,0
dep_cdab,1612213540,Dependence,3,Does Marc have a lammor? ,No,8528,no,0
dep_cdab,1612213540,Dependence,8,Does Rita have a hoopler? ,Yes,17980,yes,1
dep_cdab,1612213540,Dependence,13,Does Cece have a dord? ,Yes,20416,yes,1
dep_cdab,1612213540,Dependence,18,Does Helen have a lealo? ,Yes,21906,yes,1
dep_cdab,1612213669,Dependence,3,Does Marc have a lammor? ,No,9333,no,0
dep_cdab,1612213669,Dependence,8,Does Rita have a hoopler? ,No,12283,no,0
dep_cdab,1612213669,Dependence,13,Does Cece have a dord? ,No,5450,no,0
dep_cdab,1612213669,Dependence,18,Does Helen have a lealo? ,No,6724,no,0
dep_cdab,1612214972,Dependence,3,Does Marc have a lammor? ,Yes,48056,yes,1
dep_cdab,1612214972,Dependence,8,Does Rita have a hoopler? ,Yes,18264,yes,1
dep_cdab,1612214972,Dependence,13,Does Cece have a dord? ,Yes,19019,yes,1
dep_cdab,1612214972,Dependence,18,Does Helen have a lealo? ,Yes,24435,yes,1
dep_cdab,1612215545,Dependence,3,Does Marc have a lammor? ,Yes,19277,yes,1
dep_cdab,1612215545,Dependence,8,Does Rita have a hoopler? ,Yes,7166,yes,1
dep_cdab,1612215545,Dependence,13,Does Cece have a dord? ,Yes,14542,yes,1
dep_cdab,1612215545,Dependence,18,Does Helen have a lealo? ,Yes,5575,yes,1
dep_cdab,1612219553,Dependence,3,Does Marc have a lammor? ,Yes,43166,yes,1
dep_cdab,1612219553,Dependence,8,Does Rita have a hoopler? ,Yes,24805,yes,1
dep_cdab,1612219553,Dependence,13,Does Cece have a dord? ,Yes,13594,yes,1
dep_cdab,1612219553,Dependence,18,Does Helen have a lealo? ,Yes,8933,yes,1
dep_dabc,1612213164,Dependence,3,Does Rita have a hoopler? ,No,25869,no,0
dep_dabc,1612213164,Dependence,8,Does Cece have a dord? ,No,11661,no,0
dep_dabc,1612213164,Dependence,13,Does Helen have a lealo? ,No,7605,no,0
dep_dabc,1612213164,Dependence,18,Does Marc have a lammor? ,No,4596,no,0
dep_dabc,1612213801,Dependence,3,Does Rita have a hoopler? ,Yes,23121,yes,1
dep_dabc,1612213801,Dependence,8,Does Cece have a dord? ,Yes,8018,yes,1
dep_dabc,1612213801,Dependence,13,Does Helen have a lealo? ,Yes,5823,yes,1
dep_dabc,1612213801,Dependence,18,Does Marc have a lammor? ,Yes,3281,yes,1
dep_dabc,1612214433,Dependence,3,Does Rita have a hoopler? ,Yes,16633,yes,1
dep_dabc,1612214433,Dependence,8,Does Cece have a dord? ,Yes,11136,yes,1
dep_dabc,1612214433,Dependence,13,Does Helen have a lealo? ,Yes,7185,yes,1
dep_dabc,1612214433,Dependence,18,Does Marc have a lammor? ,Yes,4460,yes,1
dep_dabc,1612215227,Dependence,3,Does Rita have a hoopler? ,Yes,32241,yes,1
dep_dabc,1612215227,Dependence,8,Does Cece have a dord? ,No,15850,no,0
dep_dabc,1612215227,Dependence,13,Does Helen have a lealo? ,Yes,10459,yes,1
dep_dabc,1612215227,Dependence,18,Does Marc have a lammor? ,Yes,5827,yes,1
dep_dabc,1612216838,Dependence,3,Does Rita have a hoopler? ,No,18182,no,0
dep_dabc,1612216838,Dependence,8,Does Cece have a dord? ,No,16077,no,0
dep_dabc,1612216838,Dependence,13,Does Helen have a lealo? ,No,1712,no,0
dep_dabc,1612216838,Dependence,18,Does Marc have a lammor? ,No,6833,no,0
indep_abcd,1612213143,Independence,3,Does Cece have a dord? ,Yes,10689,yes,1
indep_abcd,1612213143,Independence,8,Does Helen have a lealo? ,Yes,6750,yes,1
indep_abcd,1612213143,Independence,13,Does Marc have a lammor? ,Yes,4199,yes,1
indep_abcd,1612213143,Independence,18,Does Rita have a hoopler? ,Yes,4606,yes,1
indep_abcd,1612213288,Independence,3,Does Cece have a dord? ,Yes,22484,yes,1
indep_abcd,1612213288,Independence,8,Does Helen have a lealo? ,Yes,15606,yes,1
indep_abcd,1612213288,Independence,13,Does Marc have a lammor? ,Yes,8563,yes,1
indep_abcd,1612213288,Independence,18,Does Rita have a hoopler? ,Yes,6687,yes,1
indep_abcd,1612214277,Independence,3,Does Cece have a dord? ,Yes,52024,yes,1
indep_abcd,1612214277,Independence,8,Does Helen have a lealo? ,Yes,9305,yes,1
indep_abcd,1612214277,Independence,13,Does Marc have a lammor? ,Yes,9631,yes,1
indep_abcd,1612214277,Independence,18,Does Rita have a hoopler? ,Yes,8645,yes,1
indep_abcd,1612214498,Independence,3,Does Cece have a dord? ,No,15801,no,0
indep_abcd,1612214498,Independence,8,Does Helen have a lealo? ,Yes,17121,yes,1
indep_abcd,1612214498,Independence,13,Does Marc have a lammor? ,No,20292,no,0
indep_abcd,1612214498,Independence,18,Does Rita have a hoopler? ,Yes,21882,yes,1
indep_abcd,1612215404,Independence,3,Does Cece have a dord? ,Yes,19395,yes,1
indep_abcd,1612215404,Independence,8,Does Helen have a lealo? ,Yes,49698,yes,1
indep_abcd,1612215404,Independence,13,Does Marc have a lammor? ,Yes,6757,yes,1
indep_abcd,1612215404,Independence,18,Does Rita have a hoopler? ,Yes,4994,yes,1
indep_bcda,1612213289,Independence,3,Does Helen have a lealo? ,No,39322,no,0
indep_bcda,1612213289,Independence,8,Does Marc have a lammor? ,No,15005,no,0
indep_bcda,1612213289,Independence,13,Does Rita have a hoopler? ,Yes,13266,yes,1
indep_bcda,1612213289,Independence,18,Does Cece have a dord? ,No,12692,no,0
indep_bcda,1612213610,Independence,3,Does Helen have a lealo? ,Yes,22090,yes,1
indep_bcda,1612213610,Independence,8,Does Marc have a lammor? ,Yes,37034,yes,1
indep_bcda,1612213610,Independence,13,Does Rita have a hoopler? ,Yes,10657,yes,1
indep_bcda,1612213610,Independence,18,Does Cece have a dord? ,Yes,10606,yes,1
indep_bcda,1612214122,Independence,3,Does Helen have a lealo? ,No,10355,no,0
indep_bcda,1612214122,Independence,8,Does Marc have a lammor? ,No,13657,no,0
indep_bcda,1612214122,Independence,13,Does Rita have a hoopler? ,No,15113,no,0
indep_bcda,1612214122,Independence,18,Does Cece have a dord? ,Yes,11465,yes,1
indep_bcda,1612214622,Independence,3,Does Helen have a lealo? ,No,25600,no,0
indep_bcda,1612214622,Independence,8,Does Marc have a lammor? ,No,14023,no,0
indep_bcda,1612214622,Independence,13,Does Rita have a hoopler? ,No,7108,no,0
indep_bcda,1612214622,Independence,18,Does Cece have a dord? ,No,6380,no,0
indep_bcda,1612215535,Independence,3,Does Helen have a lealo? ,No,32550,no,0
indep_bcda,1612215535,Independence,8,Does Marc have a lammor? ,No,15982,no,0
indep_bcda,1612215535,Independence,13,Does Rita have a hoopler? ,No,9818,no,0
indep_bcda,1612215535,Independence,18,Does Cece have a dord? ,No,37040,no,0
indep_cdab,1612213096,Independence,3,Does Marc have a lammor? ,Yes,16869,yes,1
indep_cdab,1612213096,Independence,8,Does Rita have a hoopler? ,Yes,12803,yes,1
indep_cdab,1612213096,Independence,13,Does Cece have a dord? ,Yes,9394,yes,1
indep_cdab,1612213096,Independence,18,Does Helen have a lealo? ,Yes,9276,yes,1
indep_cdab,1612214209,Independence,3,Does Marc have a lammor? ,No,9578,no,0
indep_cdab,1612214209,Independence,8,Does Rita have a hoopler? ,Yes,20827,yes,1
indep_cdab,1612214209,Independence,13,Does Cece have a dord? ,Yes,22547,yes,1
indep_cdab,1612214209,Independence,18,Does Helen have a lealo? ,No,19571,no,0
indep_cdab,1612214358,Independence,3,Does Marc have a lammor? ,Yes,36593,yes,1
indep_cdab,1612214358,Independence,8,Does Rita have a hoopler? ,No,21444,no,0
indep_cdab,1612214358,Independence,13,Does Cece have a dord? ,No,11207,no,0
indep_cdab,1612214358,Independence,18,Does Helen have a lealo? ,No,6837,no,0
indep_cdab,1612215436,Independence,3,Does Marc have a lammor? ,No,35559,no,0
indep_cdab,1612215436,Independence,8,Does Rita have a hoopler? ,No,51873,no,0
indep_cdab,1612215436,Independence,13,Does Cece have a dord? ,Yes,18607,yes,1
indep_cdab,1612215436,Independence,18,Does Helen have a lealo? ,Yes,28263,yes,1
indep_cdab,1612215623,Independence,3,Does Marc have a lammor? ,No,68115,no,0
indep_cdab,1612215623,Independence,8,Does Rita have a hoopler? ,No,32480,no,0
indep_cdab,1612215623,Independence,13,Does Cece have a dord? ,No,33213,no,0
indep_cdab,1612215623,Independence,18,Does Helen have a lealo? ,No,22639,no,0
indep_dabc,1612213965,Independence,3,Does Rita have a hoopler? ,No,42457,no,0
indep_dabc,1612213965,Independence,8,Does Cece have a dord? ,No,11811,no,0
indep_dabc,1612213965,Independence,13,Does Helen have a lealo? ,No,16564,no,0
indep_dabc,1612213965,Independence,18,Does Marc have a lammor? ,No,27731,no,0
indep_dabc,1612213983,Independence,3,Does Rita have a hoopler? ,No,22446,no,0
indep_dabc,1612213983,Independence,8,Does Cece have a dord? ,Yes,13600,yes,1
indep_dabc,1612213983,Independence,13,Does Helen have a lealo? ,Yes,13050,yes,1
indep_dabc,1612213983,Independence,18,Does Marc have a lammor? ,Yes,23441,yes,1
indep_dabc,1612214343,Independence,3,Does Rita have a hoopler? ,No,76399,no,0
indep_dabc,1612214343,Independence,8,Does Cece have a dord? ,No,29369,no,0
indep_dabc,1612214343,Independence,13,Does Helen have a lealo? ,No,24457,no,0
indep_dabc,1612214343,Independence,18,Does Marc have a lammor? ,No,18875,no,0
indep_dabc,1612214466,Independence,3,Does Rita have a hoopler? ,Yes,46401,yes,1
indep_dabc,1612214466,Independence,8,Does Cece have a dord? ,Yes,12822,yes,1
indep_dabc,1612214466,Independence,13,Does Helen have a lealo? ,Yes,5128,yes,1
indep_dabc,1612214466,Independence,18,Does Marc have a lammor? ,Yes,7834,yes,1
indep_dabc,1612217134,Independence,3,Does Rita have a hoopler? ,No,9941,no,0
indep_dabc,1612217134,Independence,8,Does Cece have a dord? ,No,11916,no,0
indep_dabc,1612217134,Independence,13,Does Helen have a lealo? ,No,12932,no,0
indep_dabc,1612217134,Independence,18,Does Marc have a lammor? ,Yes,10981,yes,1
