#
# Results on Friday November 13 2020 17:06:35 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,6,0,independent.ant,2, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,6,0,independent.ant,2,<b>Ann is a glorp.</b> ,0.00,100.00,0.00
1605288441,be673d77fd235fc63631356380dbeeaa,AY_Form_inst,7,0,dependent.presup,3,_REACTION_TIME_,21218
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,7,1,dependent.presup,3,<p>Bea is an alien from this planet. Here%2C some aliens are morties and some aliens are not morties.</p> <p>Half of the morties have a lealo. No one else has lealos.</p> <p><b>If Bea is a mortie%2C she will wegget her lealo.</b></p> 
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,7,1,dependent.presup,3, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,7,1,dependent.presup,3,<b>Bea doesn't have a lealo.</b> ,0.00,100.00,98.67
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,8,0,dependent.ant,4,<p>Bea is an alien from this planet. Here%2C some morties and some aliens are not morties.</p> <p>Half of the morties have a lealo. No one else has lealos.</p> <p><b>If Bea is a mortie%2C she will wegget her lealo.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,8,0,dependent.ant,4, <br> <p>How surprised would you be if you learned that ...?</p> 
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,8,0,dependent.ant,4,<b>Bea is a mortie. </b>,0.00,100.00,29.33
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605288441,be673d77fd235fc63631356380dbeeaa,AY_Form_inst,9,0,fulldep.presup,5,_REACTION_TIME_,2370
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,9,1,fulldep.presup,5,<p>Cece is an alien from this planet. Here%2C some aliens are gogopos and some aliens are not gogopos.</p> <p>All gogopos have a hoopler. No one else has hooplers.</p> <p><b>If Cece is a gogopo%2C she will dippefy her hoopler.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,9,1,fulldep.presup,5, <br> <p>How surprised would you be if you learned that ...?</p> 
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,9,1,fulldep.presup,5,<b>Cece doesn't have a hoopler.</b> ,0.00,100.00,91.33
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,10,0,fulldep.ant,6,<p>Cece is an alien from this planet. Here%2C   some aliens are gogopos and some aliens are not gogopos.</p> <p>All gogopos have a hoopler. No one else has hooplers.</p> <p><b>If Cece is a gogopo%2C she will dippefy her hoopler.</b></p> 
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,10,0,fulldep.ant,6, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
1605288441,be673d77fd235fc63631356380dbeeaa,SingleSlider,10,0,fulldep.ant,6,<b>Cece is a gogopo.</b> ,0.00,100.00,30.00
1605288441,be673d77fd235fc63631356380dbeeaa,Form,3,0,exit,NULL,comment,
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
